Volcano,Event,Magnitude,VEI,SampleID,SampleObservationID,IGSN,Location,Latitude,Longitude,Authors,DOI,TypeOfRegister,TypeOfAnalysis,AnalyzedMaterial,AnalyticalTechnique,TypeOfSection,SectionID,SubSectionID,SubSection_DistanceFromTop_cm,HistoricalAge,RadiocarbonAge,RadiocarbonAgeError,RadiocarbonLabCode,StratigraphicPosition,Ar40Ar39_Age,Ar40Ar39_Age_Error,DepositColor,DepositThickness_cm,GrainSize_min,GrainSize_max,SiO2,TiO2,Al2O3,FeO,Fe2O3,Fe2O3T,FeOT,MnO,MgO,CaO,Na2O,K2O,P2O5,Cl,LOI,Total,SiO2_normalized,TiO2_normalized,Al2O3_normalized,FeOT_normalized,MnO_normalized,MgO_normalized,CaO_normalized,Na2O_normalized,K2O_normalized,P2O5_normalized,Cl_normalized,Total_normalization,Rb,Sr,Y,Zr,Nb,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,Pb,Th,U,La_Yb,Zr_Nb,Sr87_Sr86,Sr87_Sr86_2SE,Nd143_Nd144,Nd143_Nd144_2SE,MeasurementRun,Comments,Flag,FlagDescription
Michinmahuida,Lepué,,,T8/100,T8/100-37,IECMF00CU,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,54.33,2.16,15.05,,,,10.2,0.03,2.92,6.64,3.44,1.5,,0.25,,96.53,56.28885205,2.23787816,15.59262329,10.56775798,0.031081641,3.025279735,6.879403232,3.564028181,1.554082056,,0.259013676,96.52,30.7,337.9,32.45,150.97,7.96,,287.22,18.25,44.88,5.67,25.49,6.19,1.77,6.03,0.97,5.72,1.39,3.68,0.58,3.23,0.53,4.14,0.58,10.69,3.22,1.02,5.650154799,18.9660804,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-38,IECMF00CV,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,56.42,2.35,16.12,,,,10.37,0.3,2.49,6.72,4.43,1.57,,0.11,,100.86,55.92783505,2.329500397,15.97938144,10.27954005,0.297383029,2.468279144,6.661379857,4.391356067,1.55630452,,0.109040444,100.88,26.73,480.19,29.58,145.95,7.09,,297.32,17.13,39.27,5.47,24.67,5.05,1.7,5.32,1.12,6.11,1.41,3.04,0.47,2.81,0.64,3.36,0.55,9.22,2.99,1.04,6.096085409,20.58533145,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-39,IECMF00CW,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,61.41,1.67,14.98,,,,8.19,0.22,2.19,4.66,4.42,2.84,,0.2,,100.78,60.93470927,1.657074816,14.86406033,8.126612423,0.218297281,2.173050208,4.62393332,4.385790832,2.818019448,,0.198452074,100.78,23.09,216.42,27.44,128.31,6.69,,229.36,15.38,36.21,4.69,23.16,5.11,1.42,5.18,0.75,5.09,0.99,3.42,0.5,2.95,0.45,3.61,0.44,7.08,2.89,0.91,5.213559322,19.1793722,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-4,IECMF00BQ,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,EMP,Marine core,MD07-3100,T8/100,700 cm (top),,,,,,,,dark grey,25,,,58.71,1.29,15.88,,,,7.38,0.2,2.35,5.66,4.52,1.76,,0.13,,98.28,59.98161013,1.317940335,16.22394769,7.539844708,0.204331835,2.40089906,5.782590928,4.617899469,1.798120147,,0.132815693,97.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-40,IECMF00CX,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,68.21,0.33,15.02,,,,3.73,0.14,0.34,1.96,5.58,3.0,,0.18,,98.49,69.25576201,0.335059397,15.25027922,3.787186516,0.142146411,0.345212712,1.990049751,5.665549802,3.045994517,,0.182759671,98.49,149.28,147.52,86.7,684.54,28.89,,917.35,60.01,126.69,14.94,72.45,10.86,3.05,11.08,2.69,15.7,3.45,8.05,1.42,12.82,1.93,15.2,2.18,40.11,13.06,5.17,4.680967239,23.69470405,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-41,IECMF00CY,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,66.88,0.23,15.99,,,,2.98,0.15,0.17,2.15,5.03,2.72,,0.25,,96.55,69.26980839,0.23821854,16.56136717,3.086483687,0.155359917,0.176074573,2.226825479,5.209735888,2.817193164,,0.258933195,96.55,129.85,105.66,85.18,688.88,25.28,,804.1,53.44,115.43,14.74,59.5,14.03,1.63,12.77,1.97,14.37,2.78,9.35,1.39,9.92,1.61,15.4,,32.12,14.22,3.54,5.387096774,27.25,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-42,IECMF00CZ,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,67.05,0.39,14.59,,,,3.63,0.12,0.26,1.57,5.51,3.13,,0.2,,96.46,69.51788491,0.404354588,15.12700881,3.763608087,0.124416796,0.269569725,1.627786418,5.712804562,3.245204769,,0.207361327,96.45,154.9,138.73,94.36,733.91,30.82,,905.39,58.31,127.38,17.62,63.56,19.32,2.42,9.54,2.07,15.31,2.95,9.12,1.35,10.5,1.4,15.72,2.04,39.16,14.88,4.52,5.553333333,23.81278391,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-43,IECMF00D0,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,66.79,0.28,14.25,,,,3.72,0.11,0.23,1.53,5.08,3.04,,0.21,,95.24,70.12809744,0.29399412,14.96220076,3.905921882,0.11549769,0.24149517,1.606467871,5.333893322,3.191936161,,0.22049559,95.24,137.61,101.43,81.97,625.1,28.48,,823.44,51.41,118.91,14.72,56.24,15.28,1.87,11.31,1.85,16.07,2.92,9.36,1.53,9.08,1.62,15.27,1.68,34.13,14.1,3.54,5.661894273,21.94873596,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-44,IECMF00D1,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,69.58,0.39,14.67,,,,3.5,0.16,0.26,1.47,4.69,3.33,,0.27,,98.33,70.76891782,0.396663954,14.92066721,3.559804719,0.16273393,0.264442636,1.495117982,4.770138324,3.386899919,,0.274613507,98.32,152.44,112.3,83.59,681.14,30.96,,931.34,53.81,135.36,15.89,64.43,13.19,1.81,11.77,2.16,17.82,3.02,10.25,1.8,11.2,1.6,14.45,2.36,38.69,15.19,5.1,4.804464286,22.00064599,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-45,IECMF00D3,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,53.65,1.89,15.93,,,,10.44,0.05,4.8,8.13,3.55,1.23,,0.05,,99.73,53.8006418,1.895306859,15.97472924,10.46931408,0.050140393,4.813477738,8.152827918,3.55996791,1.23345367,,0.050140393,99.72,36.22,322.09,45.05,193.44,11.32,,326.19,23.44,55.49,7.08,35.8,9.68,2.42,7.71,1.26,8.96,1.88,4.56,0.67,5.37,0.76,5.53,0.68,13.11,4.41,1.05,4.364990689,17.08833922,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-46,IECMF00D5,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,"EMP, LA-ICP-MS",Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,54.72,1.77,15.73,,,,8.97,0.39,4.21,8.19,3.98,1.38,,0.19,,99.53,54.97839847,1.778358284,15.80428012,9.012358083,0.391841656,4.229880438,8.228674771,3.998794333,1.386516628,,0.190897217,99.53,34.38,393.0,40.13,196.88,9.58,,388.41,22.65,52.24,7.09,36.27,8.1,2.07,7.13,1.15,7.08,1.47,3.91,0.71,4.26,0.47,4.82,0.65,11.08,4.18,1.06,5.316901408,20.55114823,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-47,IECMF00D6,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,LA-ICP-MS,Marine core,MD07-3100,T8/100,740 cm (top),,,,,,,,dark grey,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.35,308.18,32.44,143.77,6.88,,251.28,17.1,40.2,5.31,26.29,6.67,1.67,6.85,0.98,6.49,1.41,3.23,0.5,3.19,0.58,3.61,0.46,9.24,3.36,0.92,5.360501567,20.89680233,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-5,IECMF00BR,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,EMP,Marine core,MD07-3100,T8/100,700 cm (top),,,,,,,,dark grey,25,,,61.47,1.01,14.5,,,,6.21,0.33,1.43,3.59,3.76,2.64,,0.17,,95.5,64.63042793,1.061928294,15.2455052,6.529281884,0.34696667,1.503522237,3.774576806,3.953317212,2.775733361,,0.178740406,95.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-6,IECMF00BS,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,EMP,Marine core,MD07-3100,T8/100,700 cm (top),,,,,,,,dark grey,25,,,67.03,0.34,14.62,,,,4.07,0.16,0.57,2.39,3.94,2.98,,0.18,,96.32,69.61985875,0.353136685,15.18487744,4.227253843,0.166181969,0.592023265,2.482343166,4.092230993,3.095139177,,0.186954715,96.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-7,IECMF00BT,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,EMP,Marine core,MD07-3100,T8/100,700 cm (top),,,,,,,,dark grey,25,,,67.96,0.25,13.76,,,,3.85,0.14,0.33,1.6,5.0,3.42,,0.2,,96.64,70.41757331,0.259040514,14.25758989,3.989223915,0.145062688,0.341933478,1.657859289,5.180810279,3.543674231,,0.207232411,96.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-8,IECMF00BU,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,EMP,Marine core,MD07-3100,T8/100,700 cm (top),,,,,,,,dark grey,25,,,68.15,0.3,14.18,,,,2.91,0.18,0.15,1.69,5.48,3.35,,0.18,,96.72,70.57057057,0.310655483,14.68364917,3.013358186,0.18639329,0.155327742,1.750025888,5.674640157,3.468986228,,0.18639329,96.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michinmahuida,Lepué,,,T8/100,T8/100-9,IECMF00BV,,-41.6,-74.95,"Martínez Fontaine et al., 2021",https://doi.org/10.1016/j.quascirev.2021.106928,Pyroclastic material,Micro Analytical,Glass shards,EMP,Marine core,MD07-3100,T8/100,700 cm (top),,,,,,,,dark grey,25,,,68.92,0.45,14.12,,,,3.57,0.09,0.28,1.62,4.03,3.5,,0.16,,96.88,71.24250569,0.465164358,14.59582386,3.690303907,0.093032872,0.289435601,1.674591689,4.165805251,3.617945007,,0.165391772,96.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hudson,HW6,,,59C,59C,,Juncal Alto,-46.242483,-71.958496,"Naranjo & Stern, 1998",https://doi.org/10.1007/s004450050193,Pyroclastic material,Bulk,Bulk pumice,XRF,Outcrop,94T-59,59C,,,,,,,,,,,,,53.07,1.87,16.16,,,,10.16,0.16,3.78,6.78,4.32,1.32,0.44,,,98.06,54.11992658,1.906995717,16.4797063,10.36100347,0.163165409,3.854782786,6.914134204,4.405466041,1.346114624,0.448704875,,98.06,26.0,521.0,29.0,192.0,12.0,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,EventName_Issue,"Naranjo & Stern (1998) do not name the deposits as HW6, this name is given by Haberle & Lumley (1998). Based on geochemistry and age the deposits are correlated."
Hudson,HW6,,,66B,66B,,Juncal Alto,-45.782082,-72.203972,"Naranjo & Stern, 1998",https://doi.org/10.1007/s004450050193,Pyroclastic material,Bulk,Bulk pumice,XRF,Outcrop,95T-66,66B,,,,,,,,,,,,,52.85,1.98,16.23,,,,10.26,0.17,3.98,6.89,4.16,1.28,0.41,,,98.21,53.81325731,2.016087975,16.52581204,10.44700132,0.173098462,4.052540474,7.015578862,4.235821199,1.3033296,0.417472762,,98.21,25.0,532.0,26.0,197.0,10.0,,,,,,,,,,,,,,,,,,,,,,,19.7,,,,,,,,
Grupo Antillanca,Playas Blanca-Negra,6.2,6.0,090303-1A,090303-1A,,Paso Cardenal Samoré,-40.7,-71.93333333,"Naranjo et al., 2017",https://doi.org/10.1016/j.jvolgeores.2016.11.017,Pyroclastic material,Bulk,Bulk tephra,"XRF, ICP-MS, TIMS",Outcrop,,,,,,,,,,,,,,,66.49,0.39,14.83,,,,2.67,0.08,0.7,2.48,4.3,2.07,0.14,,6.21,100.36,70.62134891,0.414232608,15.75146044,2.835900159,0.084970791,0.743494424,2.63409453,4.567180032,2.198619225,0.148698885,,94.15,68.0,279.0,15.1,148.0,6.97,3.84,591.0,22.7,40.5,4.56,16.8,3.34,0.903,2.85,0.46,2.64,0.55,1.7,0.28,1.9,0.31,3.8,0.27,16.0,8.49,2.26,11.94736842,21.2338594,0.703988,1.4e-05,,,,,,
Grupo Antillanca,Playas Blanca-Negra,6.2,6.0,090303-1B,090303-1B,,Paso Cardenal Samoré,-40.7,-71.93333333,"Naranjo et al., 2017",https://doi.org/10.1016/j.jvolgeores.2016.11.017,Pyroclastic material,Bulk,Bulk tephra,"XRF, ICP-MS, TIMS",Outcrop,,,,,,,,,,,,,,,52.5,0.94,19.01,,,,8.96,0.15,4.79,9.11,3.29,0.72,0.21,,0.64,100.32,52.66853933,0.943017657,19.07102729,8.988764045,0.150481541,4.805377207,9.139245586,3.300561798,0.722311396,0.210674157,,99.68,14.0,522.0,17.7,87.0,3.86,0.76,236.0,12.3,27.0,3.42,15.0,3.63,1.23,3.56,0.59,3.34,0.66,1.87,0.29,1.86,0.28,2.2,0.13,7.0,1.91,0.54,6.612903226,22.5388601,0.703995,1e-05,,,,,,
Grupo Antillanca,Playas Blanca-Negra,6.2,6.0,240198-4 M,240198-4 M,,NW Lago Traful,-40.48888889,-71.58888889,"Naranjo et al., 2017",https://doi.org/10.1016/j.jvolgeores.2016.11.017,Pyroclastic material,Bulk,Bulk tephra,XRF,Outcrop,,,,,,,,,,,,,,,66.65,0.38,15.72,,,,2.42,0.09,0.78,2.43,4.28,2.74,0.14,,3.89,99.52,69.69570219,0.397364844,16.43835616,2.530586636,0.094112726,0.815643626,2.541043606,4.475582976,2.865209662,0.146397574,,95.63,71.0,451.0,17.0,174.0,6.0,,618.0,16.0,43.0,,22.0,,,,,,,,,,,,,19.0,,,,29.0,,,,,,,,
Grupo Antillanca,Playas Blanca-Negra,6.2,6.0,PU-04-05D,PU-04-05D,,Argentina/Chile border,-40.64388889,-71.85527778,"Naranjo et al., 2017",https://doi.org/10.1016/j.jvolgeores.2016.11.017,Pyroclastic material,Bulk,Bulk tephra,"XRF, ICP-MS, TIMS",Outcrop,,,,,,,,,,,,,,,53.05,0.95,18.26,,,,8.91,0.15,4.55,8.84,3.42,0.71,0.21,,0.46,99.51,53.55880868,0.95911156,18.43513377,8.99545684,0.151438667,4.593639576,8.924785462,3.452801615,0.716809692,0.212014134,,99.05,15.0,540.0,19.5,80.0,3.0,0.8,237.0,11.4,26.7,3.6,14.4,3.49,1.21,3.39,0.56,3.31,0.68,2.02,0.29,1.89,0.28,2.3,0.15,7.0,2.18,0.64,6.031746032,26.66666667,0.703981,1e-05,,,,,,
Puyehue-Cordón Caulle,Mil Hojas,5.6,5.0,110299-7D,110299-7D,,Rio Minero,-40.714549,-71.692105,"Naranjo et al., 2017",https://doi.org/10.1016/j.jvolgeores.2016.11.017,Pyroclastic material,Bulk,Bulk tephra,XRF,Outcrop,110299-7,,,,,,,,,,,,,,67.36,0.76,14.31,,,,4.3,0.12,0.85,2.59,4.85,2.6,0.27,,1.77,99.78,68.72768085,0.775431078,14.60055096,4.387307418,0.122436486,0.867258443,2.642587491,4.948474645,2.652790532,0.275482094,,98.01,68.0,179.0,49.0,304.0,7.0,,644.0,30.0,65.0,,38.0,,,,,,,,,,,,,20.0,,,,,,,,,,"The original publication does not especifically indicates that some Whole Rock anlysis where measured only by XRF, but it was deduced from the measurements.",,
Puyehue-Cordón Caulle,Mil Hojas,5.6,5.0,PU-05-04,PU-05-04,,Pajaritos quarry,-40.66248,-72.10573,"Naranjo et al., 2017",https://doi.org/10.1016/j.jvolgeores.2016.11.017,Pyroclastic material,Bulk,Bulk tephra,"XRF, ICP-MS",Outcrop,,,,,,,,,,,,,,,65.44,0.78,14.51,,,,5.35,0.12,0.83,2.56,4.88,2.44,0.17,,1.97,99.05,67.40832303,0.803461063,14.94643593,5.51091883,0.123609394,0.854964977,2.637000412,5.026782035,2.513391018,0.175113309,,97.08,60.0,178.0,54.2,280.0,8.57,4.14,699.0,30.7,71.1,9.2,37.0,8.12,1.76,8.31,1.5,8.82,1.83,5.45,0.86,5.64,0.85,8.1,0.53,9.0,7.2,1.78,5.443262411,32.67211202,,,,,,,,
Puyehue-Cordón Caulle,PCC2,5.2,5.0,120299-9,120299-9,,Lago Traful,-40.48888889,-71.58888889,"Naranjo et al., 2017",https://doi.org/10.1016/j.jvolgeores.2016.11.017,Pyroclastic material,Bulk,Bulk tephra,XRF,Outcrop,,,,,,,,,,,,,,,66.25,0.33,14.53,,,,4.25,0.12,0.47,1.86,4.75,2.57,0.1,,4.15,99.38,69.56841332,0.346529455,15.25779691,4.462879345,0.126010711,0.493541951,1.953166019,4.987923974,2.698729392,0.105008926,,95.23,65.0,146.0,57.0,337.0,7.0,,693.0,33.0,77.0,,42.0,,,,,,,,,,,,,23.0,,,,48.14285714,,,,,,"The original publication does not especifically indicates that some Whole Rock anlysis where measured only by XRF, but it was inferred from the measured elements.",,
Puyehue-Cordón Caulle,PCC2011,5.0,5.0,CF-1 (2),CF-1 (2),,Nilahue,-40.59074,-72.111074,"Naranjo et al., 2017",https://doi.org/10.1016/j.jvolgeores.2016.11.017,Pyroclastic material,Bulk,Bulk tephra,"XRF, ICP-MS",Outcrop,,,,2011.0,,,,,,,,,,,68.72,0.71,13.73,,,,5.29,0.1,0.69,2.15,5.14,2.73,0.09,,0.2,99.55,69.16960242,0.714645194,13.81982889,5.324609965,0.100654253,0.694514343,2.164066432,5.173628586,2.747861097,0.090588827,,99.35,70.0,161.0,49.0,301.0,13.96,3.1,652.0,,,,,,,,,,,,,,,6.5,0.58,20.0,8.22,2.09,,21.56160458,,,,,,,Position_Issue,"The sample position could not be assessed, thus a position equal to the volcanic center was given."
Mocho-Choshuenco,Arauco,3.0,,040300-2C,6J2_1,,,-39.9413,-71.9072,"Rawson et al., 2015",https://doi.org/10.1016/j.jvolgeores.2015.04.003,Pyroclastic material,Micro Analytical,Glass shards,EMP,Outcrop,040300-2,,,,,,,,,,,,,,58.9232,1.4083,15.1013,,,,8.5838,0.2494,2.8206,5.7891,5.0838,1.2131,0.398,0.0803,,99.6509,59.12962151,1.413233598,15.15420332,8.613871024,0.250273706,2.83048121,5.809380547,5.10160972,1.217349768,0.399394285,0.080581309,99.6509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventName_Issue,"This tephra was originally identified by Moreno and Lara (2007) as Arauco and later also named MC23 by Rawson et al. (2015), Fontijn et al. (2016) use both names."
Mocho-Choshuenco,Arauco,3.0,,040300-2C,6J2_10,,,-39.9413,-71.9072,"Rawson et al., 2015",https://doi.org/10.1016/j.jvolgeores.2015.04.003,Pyroclastic material,Micro Analytical,Glass shards,EMP,Outcrop,040300-2,,,,,,,,,,,,,,58.7549,1.4182,15.5189,,,,9.0645,0.2172,2.7905,5.8489,4.4765,1.4035,0.4023,0.0707,,99.9661,58.77482467,1.418680933,15.52416269,9.067573908,0.217273656,2.7914463,5.850883449,4.478018048,1.403975948,0.402436426,0.070723975,99.9661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventName_Issue,"This tephra was originally identified by Moreno and Lara (2007) as Arauco and later also named MC23 by Rawson et al. (2015), Fontijn et al. (2016) use both names."
Mocho-Choshuenco,Arauco,3.0,,040300-2C,6J2_11,,,-39.9413,-71.9072,"Rawson et al., 2015",https://doi.org/10.1016/j.jvolgeores.2015.04.003,Pyroclastic material,Micro Analytical,Glass shards,EMP,Outcrop,040300-2,,,,,,,,,,,,,,58.076,1.4408,15.0801,,,,8.8961,0.1259,2.8796,5.9202,4.6714,1.2718,0.4027,0.1207,,98.8853,58.73067079,1.457041643,15.25009278,8.996382678,0.127319227,2.912060741,5.98693638,4.724059087,1.286136564,0.407239499,0.12206061,98.8853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventName_Issue,"This tephra was originally identified by Moreno and Lara (2007) as Arauco and later also named MC23 by Rawson et al. (2015), Fontijn et al. (2016) use both names."
Mocho-Choshuenco,Arauco,3.0,,040300-2C,6J2_12,,,-39.9413,-71.9072,"Rawson et al., 2015",https://doi.org/10.1016/j.jvolgeores.2015.04.003,Pyroclastic material,Micro Analytical,Glass shards,EMP,Outcrop,040300-2,,,,,,,,,,,,,,58.7757,1.5202,15.4041,,,,8.8649,0.1542,2.5869,5.8712,4.7547,1.2085,0.3521,0.1155,,99.608,59.00700747,1.526182636,15.46472171,8.899787166,0.154806843,2.597080556,5.894305678,4.773411774,1.213255963,0.353485664,0.115954542,99.608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventName_Issue,"This tephra was originally identified by Moreno and Lara (2007) as Arauco and later also named MC23 by Rawson et al. (2015), Fontijn et al. (2016) use both names."
Mocho-Choshuenco,Arauco,3.0,,040300-2C,6J2_13,,,-39.9413,-71.9072,"Rawson et al., 2015",https://doi.org/10.1016/j.jvolgeores.2015.04.003,Pyroclastic material,Micro Analytical,Glass shards,EMP,Outcrop,040300-2,,,,,,,,,,,,,,58.9478,1.5307,15.3098,,,,8.8669,0.1956,2.723,5.7774,4.7649,1.2084,0.3718,0.101,,99.7973,59.06752988,1.533809031,15.340896,8.884909712,0.195997286,2.728530732,5.789134576,4.77457807,1.210854402,0.372555169,0.101205143,99.7973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventName_Issue,"This tephra was originally identified by Moreno and Lara (2007) as Arauco and later also named MC23 by Rawson et al. (2015), Fontijn et al. (2016) use both names."
Mocho-Choshuenco,Arauco,3.0,,040300-2C,6J2_14,,,-39.9413,-71.9072,"Rawson et al., 2015",https://doi.org/10.1016/j.jvolgeores.2015.04.003,Pyroclastic material,Micro Analytical,Glass shards,EMP,Outcrop,040300-2,,,,,,,,,,,,,,58.8028,1.4416,15.2758,,,,8.544,0.1938,2.6423,5.6845,4.9737,1.3673,0.3319,0.0319,,99.2896,59.22352391,1.4519144,15.38509572,8.60513085,0.195186606,2.661205202,5.725171619,5.009285968,1.377082796,0.334274687,0.032128239,99.2896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventName_Issue,"This tephra was originally identified by Moreno and Lara (2007) as Arauco and later also named MC23 by Rawson et al. (2015), Fontijn et al. (2016) use both names."
Mocho-Choshuenco,Arauco,3.0,,040300-2C,6J2_15,,,-39.9413,-71.9072,"Rawson et al., 2015",https://doi.org/10.1016/j.jvolgeores.2015.04.003,Pyroclastic material,Micro Analytical,Glass shards,EMP,Outcrop,040300-2,,,,,,,,,,,,,,58.279,1.3597,15.2705,,,,8.8549,0.2867,2.8494,5.9197,4.795,1.2535,0.363,0.1176,,99.349,58.66088234,1.368609649,15.37056236,8.91292313,0.288578647,2.868071143,5.958489768,4.826419994,1.261713757,0.365378615,0.118370593,99.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventName_Issue,"This tephra was originally identified by Moreno and Lara (2007) as Arauco and later also named MC23 by Rawson et al. (2015), Fontijn et al. (2016) use both names."
Mocho-Choshuenco,Arauco,3.0,,040300-2C,6J2_16,,,-39.9413,-71.9072,"Rawson et al., 2015",https://doi.org/10.1016/j.jvolgeores.2015.04.003,Pyroclastic material,Micro Analytical,Glass shards,EMP,Outcrop,040300-2,,,,,,,,,,,,,,59.0011,1.4321,15.2926,,,,8.6447,0.2283,2.7387,5.6683,4.6823,1.3384,0.3746,0.09,,99.4911,59.30289242,1.439425235,15.37082211,8.688917903,0.229467761,2.752708534,5.697293527,4.706250107,1.345245957,0.37651609,0.090460353,99.4911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventName_Issue,"This tephra was originally identified by Moreno and Lara (2007) as Arauco and later also named MC23 by Rawson et al. (2015), Fontijn et al. (2016) use both names."
Mocho-Choshuenco,Arauco,3.0,,040300-2C,6J2_17,,,-39.9413,-71.9072,"Rawson et al., 2015",https://doi.org/10.1016/j.jvolgeores.2015.04.003,Pyroclastic material,Micro Analytical,Glass shards,EMP,Outcrop,040300-2,,,,,,,,,,,,,,58.5989,1.5752,15.5521,,,,8.9313,0.2708,2.9983,6.1593,4.6329,1.2159,0.3595,0.0889,,100.3831,58.37526436,1.569188439,15.49274729,8.89721477,0.269766524,2.986857349,6.135793774,4.615219096,1.211259664,0.358128012,0.088560724,100.3831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EventName_Issue,"This tephra was originally identified by Moreno and Lara (2007) as Arauco and later also named MC23 by Rawson et al. (2015), Fontijn et al. (2016) use both names."
